instance_number,clingo,clingo api,clingo api heu,dlv2,incr heu,no remodel,no switch,std incr
333,0.0,0.034958,0.03422,0.017622,0.01717,0.016957,0.01716,0.016886
334,0.0,0.035034,0.034029,0.017751,0.01755,0.017164,0.017266,0.017187
335,0.0,0.034712,0.033744,0.010482,0.01701,0.016849,0.016887,0.016812
336,0.0,0.035567,0.034121,0.017952,0.017369,0.017341,0.017054,0.017383
337,0.0,0.035522,0.034911,0.018222,0.017618,0.017239,0.017217,0.017666
338,0.0,0.033837,0.033114,0.017751,0.017266,0.016642,0.016567,0.016557
339,0.0,0.034937,0.034839,0.017822,0.01736,0.017086,0.01692,0.016864
340,0.0,0.034339,0.034155,0.010281,0.017044,0.016838,0.016829,0.018029
341,0.0,0.034537,0.034481,0.017746,0.017223,0.017072,0.017023,0.016958
342,0.0,0.034926,0.034243,0.018157,0.017718,0.017249,0.017064,0.017195
343,0.0,0.034755,0.03491,0.017876,0.017298,0.017241,0.017018,0.017256
344,0.0,0.035334,0.035143,0.018672,0.017343,0.01701,0.0172,0.017062
345,0.0,0.034931,0.034571,0.008438,0.017497,0.017131,0.017465,0.017392
346,0.0,0.035009,0.035261,0.018204,0.017881,0.017386,0.017524,0.017525
347,0.0,0.034492,0.034765,0.017781,0.017333,0.017093,0.017073,0.017343
348,0.0,0.034446,0.033512,0.010498,0.017177,0.017086,0.017287,0.016991
349,0.0,0.034327,0.033493,0.010376,0.017171,0.016883,0.017158,0.017009
350,0.0,0.033572,0.033443,0.01752,0.017065,0.01726,0.017201,0.017118
351,0.0,0.036051,0.035198,0.010715,0.017553,0.017353,0.017927,0.017259
352,0.0,0.035782,0.034858,0.01078,0.017521,0.017416,0.01775,0.01747
353,0.0,0.034876,0.03497,0.010471,0.01767,0.017115,0.017639,0.017276
354,0.0,0.035049,0.034792,0.018069,0.017439,0.017203,0.017591,0.017592
355,0.0,0.035244,0.035003,0.010685,0.017517,0.017212,0.017729,0.017285
356,0.0,0.034122,0.034316,0.010446,0.017144,0.017006,0.017414,0.017087
357,0.0,0.034196,0.033056,0.010386,0.017255,0.017093,0.017505,0.016922
358,0.0,0.035799,0.034927,0.010825,0.017746,0.017394,0.017745,0.017407
359,0.0,0.034736,0.034223,0.010368,0.017177,0.017137,0.017292,0.017525
360,0.0,0.035326,0.034451,0.010674,0.017508,0.017361,0.017679,0.017279
361,0.0,0.034415,0.034656,0.010428,0.017098,0.016999,0.017347,0.016915
362,0.0,0.03516,0.032834,0.010178,0.017096,0.017021,0.017227,0.016846
363,0.0,0.034172,0.034665,0.010323,0.017275,0.017123,0.017431,0.017445
364,0.0,0.03524,0.034576,0.017673,0.01742,0.017152,0.017668,0.017338
365,0.0,0.03433,0.034061,0.010265,0.017111,0.016844,0.017609,0.017722
366,0.0,0.035383,0.034948,0.010593,0.017718,0.017274,0.017811,0.017361
367,0.0,0.035206,0.034325,0.017894,0.017227,0.017051,0.017566,0.01722
368,0.0,0.034319,0.033959,0.010525,0.017245,0.017024,0.017381,0.017603
369,0.0,0.035311,0.03451,0.017654,0.017445,0.017276,0.017506,0.017347
370,0.0,0.035368,0.034462,0.017916,0.017648,0.01743,0.017575,0.017456
371,0.0,0.035476,0.034559,0.01789,0.017507,0.017353,0.017886,0.017656
372,0.0,0.035345,0.034672,0.017593,0.017444,0.017308,0.017602,0.017352
373,0.0,0.035349,0.033971,0.010619,0.017578,0.017356,0.017624,0.017253
374,0.0,0.035274,0.035114,0.010721,0.017637,0.0175,0.018029,0.017598
375,0.0,0.035431,0.035002,0.018091,0.017699,0.017584,0.017989,0.017543
376,0.0,0.034044,0.034426,0.017677,0.017459,0.017293,0.01781,0.017148
377,0.0,0.034292,0.034217,0.017528,0.017359,0.017228,0.017524,0.017113
378,0.0,0.035238,0.035419,0.011021,0.017737,0.017612,0.017889,0.017888
379,0.0,0.034565,0.034378,0.010675,0.017491,0.017332,0.017816,0.017298
380,0.0,0.034627,0.034383,0.010625,0.017713,0.017483,0.017663,0.017375
381,0.0,0.034556,0.033575,0.017647,0.017201,0.017167,0.017429,0.01717
382,0.0,0.035209,0.035574,0.010714,0.017882,0.017689,0.017795,0.017571
383,0.0,0.035355,0.034257,0.010625,0.017643,0.017493,0.017827,0.017365
384,0.0,0.034856,0.03375,0.010391,0.017617,0.017224,0.017518,0.017035
385,0.0,0.034799,0.035241,0.010768,0.017711,0.017641,0.01772,0.0173
386,0.0,0.033789,0.033406,0.010351,0.017414,0.017292,0.017474,0.017182
387,0.0,0.034635,0.03327,0.010405,0.017538,0.017413,0.017585,0.017099
388,0.0,0.034341,0.033741,0.010518,0.017474,0.017409,0.017555,0.017061
389,0.0,0.034356,0.033834,0.010418,0.01728,0.017164,0.017431,0.017199
390,0.0,0.034866,0.034225,0.010425,0.017532,0.01733,0.017615,0.017294
391,0.0,0.03465,0.034051,0.017549,0.017783,0.017402,0.017564,0.017905
392,0.0,0.035231,0.035169,0.010635,0.017666,0.017514,0.017797,0.01804
393,0.0,0.03481,0.033991,0.017541,0.017657,0.017367,0.018092,0.017749
394,0.0,0.034393,0.03376,0.01784,0.017311,0.017279,0.017404,0.017404
395,0.0,0.03486,0.034151,0.017752,0.017946,0.017448,0.017694,0.01832
396,0.0,0.034034,0.034668,0.0177,0.017518,0.017351,0.017601,0.017625
397,0.0,0.034852,0.033901,0.017575,0.017321,0.017129,0.017357,0.017796
398,0.0,0.03494,0.035082,0.017909,0.017646,0.017489,0.017762,0.017228
399,0.0,0.034452,0.034097,0.017667,0.017685,0.01734,0.017626,0.017255
400,0.0,0.035284,0.034324,0.018049,0.017986,0.017622,0.017835,0.017372
401,0.0,0.035384,0.035142,0.018007,0.017874,0.017641,0.017992,0.017799
402,0.0,0.034115,0.033581,0.01808,0.01745,0.017287,0.017831,0.017311
403,0.0,0.035493,0.034985,0.017996,0.017863,0.017742,0.017974,0.017899
404,0.0,0.036037,0.035528,0.017831,0.017964,0.01788,0.017976,0.018198
405,0.0,0.034359,0.033913,0.017654,0.017408,0.017361,0.017673,0.017314
406,0.0,0.035248,0.033928,0.017749,0.017625,0.017747,0.018016,0.017472
407,0.0,0.034669,0.034032,0.01812,0.017571,0.017592,0.017785,0.017543
408,0.0,0.034849,0.033987,0.017585,0.01742,0.017347,0.017651,0.017537
409,0.0,0.034755,0.03405,0.017988,0.017506,0.017557,0.017918,0.017696
410,0.0,0.033637,0.033226,0.017607,0.01725,0.017225,0.017543,0.017393
411,0.0,0.034199,0.033457,0.017652,0.017233,0.017376,0.017577,0.017398
412,0.0,0.035065,0.033868,0.017943,0.017446,0.017545,0.017835,0.017602
413,0.0,0.034433,0.033538,0.017454,0.017144,0.017272,0.017598,0.01725
414,0.0,0.033998,0.033973,0.017612,0.017613,0.017194,0.017787,0.017932
415,0.0,0.035307,0.035181,0.018418,0.017825,0.017647,0.018341,0.018139
416,0.0,0.034441,0.034103,0.017654,0.017316,0.017358,0.017547,0.017325
417,0.0,0.034735,0.034158,0.01805,0.017613,0.017582,0.017787,0.017612
418,0.0,0.034439,0.033992,0.01765,0.017352,0.017386,0.017696,0.018629
419,0.0,0.034875,0.034478,0.017418,0.017825,0.017523,0.018233,0.017618
420,0.0,0.035266,0.034062,0.017904,0.01763,0.017642,0.017869,0.017638
421,0.0,0.035156,0.03468,0.017778,0.017571,0.01772,0.018193,0.017837
422,0.0,0.033979,0.034173,0.017983,0.017622,0.017385,0.017673,0.017588
423,0.0,0.034485,0.034548,0.017759,0.017368,0.01737,0.017996,0.017759
424,0.0,0.034473,0.034281,0.017645,0.017268,0.017242,0.017583,0.017383
425,0.0,0.034846,0.034737,0.017995,0.01765,0.017766,0.018189,0.017623
426,0.0,0.033906,0.034003,0.017585,0.017314,0.01736,0.017584,0.017466
427,0.0,0.034314,0.034568,0.010511,0.017472,0.017614,0.018064,0.017642
428,0.0,0.034162,0.0336,0.010708,0.017289,0.017482,0.017764,0.017442
429,0.0,0.03375,0.033257,0.010116,0.017144,0.01741,0.017642,0.01879
430,0.0,0.035322,0.034717,0.008584,0.017586,0.017745,0.018098,0.01763
431,0.0,0.034589,0.033952,0.017704,0.017458,0.017417,0.017924,0.017492
432,0.0,0.034444,0.034593,0.01766,0.017493,0.017648,0.017798,0.017612
433,0.0,0.035013,0.033961,0.010374,0.017859,0.017612,0.01784,0.017473
434,0.0,0.035507,0.034978,0.008389,0.018117,0.017939,0.018042,0.017925
435,0.0,0.034799,0.034798,0.017738,0.017941,0.017701,0.017898,0.018041
436,0.0,0.035111,0.033719,0.010482,0.017738,0.017444,0.018004,0.017613
437,0.0,0.034739,0.034293,0.017589,0.017716,0.017421,0.017892,0.017388
438,0.0,0.035221,0.034155,0.018059,0.017829,0.017469,0.017799,0.018281
439,0.0,0.035157,0.034801,0.0107,0.018082,0.01778,0.018003,0.017739
440,0.0,0.034922,0.03484,0.010646,0.018023,0.017787,0.018019,0.018622
441,0.0,0.034826,0.034122,0.010605,0.017795,0.017487,0.017668,0.017498
442,0.0,0.035157,0.034458,0.010676,0.017995,0.017646,0.018078,0.018118
443,0.0,0.036111,0.035236,0.018038,0.01829,0.017902,0.018746,0.017972
444,0.0,0.034261,0.033758,0.018031,0.017903,0.01749,0.017819,0.017411
445,0.0,0.035523,0.034748,0.018251,0.017937,0.017656,0.018066,0.017576
446,0.0,0.035098,0.034501,0.01806,0.017984,0.017783,0.017779,0.017613
447,0.0,0.033705,0.033962,0.017797,0.017759,0.017229,0.017502,0.017343
448,0.0,0.033959,0.033091,0.017324,0.017657,0.017175,0.01718,0.017241
449,0.0,0.034886,0.034132,0.010411,0.01804,0.017477,0.017719,0.017483
450,0.0,0.034885,0.034218,0.017682,0.017921,0.017535,0.017732,0.017735
451,0.0,0.034826,0.034294,0.010367,0.017984,0.017535,0.017755,0.017519
452,0.0,0.03415,0.033393,0.017519,0.017761,0.017229,0.017556,0.017604
453,0.0,0.034523,0.034419,0.017779,0.018035,0.017706,0.017657,0.018089
454,0.0,0.034433,0.034381,0.01773,0.017882,0.017487,0.017681,0.017565
455,0.0,0.03552,0.035037,0.018027,0.018097,0.017791,0.017803,0.017901
456,0.0,0.033726,0.034071,0.017708,0.017997,0.017442,0.017522,0.017638
457,0.0,0.033983,0.033742,0.010343,0.017698,0.017568,0.017428,0.017994
458,0.0,0.035448,0.034849,0.010797,0.018119,0.017728,0.01765,0.018148
459,0.0,0.034822,0.033805,0.010604,0.018066,0.017664,0.017601,0.018193
460,0.0,0.035262,0.034569,0.017738,0.018134,0.01789,0.017969,0.017811
461,0.0,0.033778,0.033915,0.010375,0.017841,0.017751,0.017514,0.0178
462,0.0,0.03419,0.035419,0.01797,0.018001,0.017542,0.017573,0.018465
463,0.0,0.035172,0.033896,0.018038,0.017938,0.017677,0.01777,0.01844
464,0.0,0.03582,0.034609,0.018008,0.01826,0.017934,0.018078,0.018279
465,0.0,0.035362,0.034427,0.018204,0.018257,0.018007,0.018171,0.018377
466,0.0,0.03516,0.03432,0.017871,0.017891,0.017606,0.017481,0.017687
467,0.0,0.033902,0.033751,0.017855,0.017421,0.017564,0.017123,0.017361
468,0.0,0.035448,0.034865,0.01802,0.018232,0.018064,0.017776,0.017996
469,0.0,0.035398,0.03424,0.01803,0.018188,0.017978,0.017767,0.018756
470,0.0,0.035055,0.034075,0.018003,0.018057,0.018102,0.017739,0.018146
471,0.0,0.034924,0.033202,0.017529,0.017625,0.017541,0.017411,0.017506
472,0.0,0.035707,0.034864,0.018109,0.018171,0.018159,0.018224,0.017998
473,0.0,0.034246,0.034563,0.017902,0.018011,0.017781,0.017648,0.01795
474,0.0,0.034309,0.034546,0.017977,0.017924,0.017981,0.017573,0.017878
475,0.0,0.034047,0.034009,0.0105,0.018094,0.017696,0.017639,0.017946
476,0.0,0.035426,0.034655,0.017751,0.018288,0.017795,0.017897,0.01793
477,0.0,0.036151,0.034657,0.017887,0.018245,0.018135,0.018041,0.018315
478,0.0,0.034173,0.033929,0.017727,0.017847,0.017691,0.017832,0.018001
479,0.0,0.034927,0.034975,0.018061,0.018119,0.018111,0.018103,0.017894
480,0.0,0.034644,0.034748,0.00854,0.018064,0.017997,0.018109,0.017856
481,0.0,0.034621,0.03389,0.019028,0.017792,0.017697,0.018306,0.017671
482,0.0,0.033947,0.033882,0.01741,0.017692,0.017696,0.017958,0.017432
483,0.0,0.035401,0.034178,0.010639,0.018182,0.018142,0.018338,0.017984
484,0.0,0.03496,0.033816,0.017655,0.017926,0.017793,0.018174,0.017464
485,0.0,0.034984,0.034639,0.010473,0.01789,0.017768,0.018151,0.017691
486,0.0,0.034948,0.034089,0.010383,0.017977,0.022801,0.018315,0.018063
487,0.0,0.034612,0.033797,0.010716,0.018083,0.017796,0.01809,0.017849
488,0.0,0.034893,0.034927,0.010662,0.018239,0.017997,0.018432,0.018102
489,0.0,0.033491,0.033428,0.017148,0.0176,0.017322,0.017718,0.017031
490,0.0,0.036363,0.03516,0.017987,0.018164,0.018206,0.01848,0.017687
491,0.0,0.035103,0.034387,0.017936,0.018009,0.017834,0.018368,0.018298
492,0.0,0.035243,0.034045,0.017716,0.018347,0.018151,0.018434,0.017939
493,0.0,0.035105,0.034428,0.010518,0.01808,0.018005,0.018177,0.017859
494,0.0,0.035165,0.033956,0.010442,0.017987,0.017875,0.01818,0.018709
495,0.0,0.035337,0.034176,0.017787,0.018077,0.018062,0.018116,0.01782
496,0.0,0.035702,0.034556,0.010647,0.01828,0.018234,0.018353,0.017945
497,0.0,0.033384,0.033081,0.010413,0.017854,0.017483,0.017841,0.01742
498,0.0,0.03506,0.033963,0.010525,0.018257,0.018089,0.018206,0.018336
499,0.0,0.03443,0.03403,0.0177,0.017944,0.017828,0.018126,0.01793
