instance_number,clingo,clingo api,clingo api heu,dlv2,incr heu,no remodel,no switch,std incr
330,1.474,1.070287,0.892889,0.6126520000000001,0.610742,1.17404,0.576215,1.89186
331,1.231,0.838281,0.895591,0.163292,0.567873,0.601979,0.575019,1.03414
332,1.216,0.7699,0.890435,0.271444,0.579001,0.794246,0.567633,2.47716
333,1.141,0.830518,0.902097,0.28958,0.548749,0.58325,0.568316,1.40722
334,1.596,2.158001,0.892149,0.836781,0.940399,0.863085,0.566251,3.27005
335,1.139,0.75584,0.893633,0.279397,0.575525,0.587366,0.58539,2.14321
336,1.162,0.83121,0.889656,0.200478,0.568807,0.683308,0.57251,1.62752
337,1.324,0.945455,0.891241,0.526848,0.576846,0.609026,0.563163,1.41452
338,2.067,1.696398,0.887261,0.907804,1.30019,1.33005,0.561446,2.93941
339,1.251,0.820228,0.886706,0.289112,0.557973,0.729171,0.567434,2.13953
340,1.193,0.901625,0.886016,0.154349,0.857633,0.635418,0.583205,1.79375
341,1.459,0.81439,0.890426,0.771237,2.08072,1.17514,0.575274,1.62687
342,1.425,0.914204,0.887574,1.207588,0.73349,0.825904,0.572272,1.97468
343,1.311,1.057212,0.893336,0.2731,0.56653,0.613705,0.584014,4.85833
344,1.167,0.79307,0.902436,0.445309,0.926026,0.729244,0.570239,1.15867
345,1.14,0.76367,0.899255,0.389314,0.571718,0.596102,0.5945,1.83278
346,1.166,0.832572,0.900517,0.345132,0.570174,0.582323,0.579546,1.36542
347,1.144,0.75581,0.893471,0.121751,0.568619,0.56391,0.586262,1.13763
348,1.533,0.803969,0.891579,0.642445,0.888214,0.591357,0.582274,2.11938
349,1.118,0.737031,0.88557,0.155407,0.561854,0.625283,0.575136,1.94646
350,1.129,0.759402,0.88435,0.645887,0.575243,1.6704,0.581538,2.6389
351,1.328,0.946061,0.893806,0.220385,0.948225,0.593299,0.584072,2.46836
352,1.494,0.851734,0.893691,0.377681,1.11685,0.909558,0.614827,3.06709
353,1.138,0.851986,0.90172,1.269583,0.566372,0.999928,0.59784,1.95174
354,1.158,0.776536,0.902549,0.600098,0.565687,0.584976,0.583691,1.43413
355,1.117,0.817065,0.889767,0.285614,0.575036,0.596256,0.601261,1.11959
356,1.135,0.742109,0.887048,0.187613,0.611787,1.20102,0.588568,1.83057
357,1.351,0.883223,0.879298,0.342871,0.576918,0.688557,0.581494,1.69492
358,1.168,0.87609,0.893457,0.26023,0.590684,0.684357,0.583215,1.44216
359,1.426,0.998976,0.897995,0.4307669999999999,1.00552,1.12856,0.57871,2.95804
360,1.15,0.771174,0.892864,0.902144,0.640709,0.590624,0.58198,1.60249
361,1.597,3.17818,0.89504,2.9072590000000003,2.2209,1.23845,0.581641,5.17802
362,1.267,0.819227,0.893062,0.798764,0.593455,1.26755,0.590864,2.47578
363,1.146,0.763659,0.886277,0.1735539999999999,0.591893,0.609603,0.593902,1.79074
364,1.197,0.809819,0.901182,0.198023,0.594276,0.67944,0.586126,2.34489
365,1.239,0.749107,0.883928,0.5559240000000001,0.590961,0.649868,0.595685,2.42479
366,1.142,0.746727,0.894315,0.26977,0.58219,0.606508,0.596187,2.23798
367,1.551,1.056354,0.891795,0.6693049999999999,0.851204,0.585745,0.597563,2.04344
368,1.731,1.525867,0.887954,0.142992,0.586794,0.837103,0.599481,1.92921
369,1.132,0.760453,0.898033,0.138896,0.576421,0.722724,0.587867,1.18289
370,1.367,0.815535,0.889741,0.280394,0.697998,0.667656,0.591596,1.79703
371,1.295,0.826828,0.89109,0.182831,0.605096,0.718424,0.58815,1.15397
372,1.272,0.877959,0.886359,0.3036029999999999,0.589013,0.762491,0.594088,2.10844
373,1.131,0.764368,0.901979,0.296863,0.586933,0.770143,0.598292,1.65623
374,1.197,1.327363,0.893352,0.393102,1.14692,1.19243,0.60982,3.1682
375,1.13,0.744437,0.893284,0.3668869999999999,0.589979,0.63444,0.609086,1.32109
376,1.202,0.814576,0.890455,0.196378,0.605257,0.84472,0.618822,1.24374
377,1.221,0.848657,0.888417,0.4638239999999999,0.586293,0.704083,0.608473,3.18342
378,1.147,0.777361,0.895223,0.392854,0.604721,0.622388,0.613263,1.18893
379,1.162,0.788777,0.894603,0.5872940000000001,0.601271,0.6726,0.616262,1.5834
380,1.335,0.94938,0.888402,0.5124569999999999,0.888677,1.39945,0.616746,1.42307
381,1.334,1.312889,0.883508,0.770101,0.586392,0.842439,0.598697,2.48465
382,1.138,0.776828,0.895432,0.118565,0.593405,0.628928,0.621695,1.26732
383,1.315,0.758385,0.891102,0.291545,0.606356,0.700992,0.620516,3.36413
384,2.452,0.768329,0.889046,0.513724,1.5212,1.15199,0.608087,3.52064
385,1.141,0.756771,0.904392,0.131671,0.625072,0.586333,0.611433,1.07404
386,1.408,0.954369,0.886551,0.27214,0.590253,0.938868,0.627904,2.17048
387,1.326,1.06373,0.88572,0.253205,0.600147,0.988167,0.602214,1.68465
388,1.19,1.047885,0.887489,0.179286,0.604828,0.654153,0.608126,2.07662
389,1.265,0.768406,0.904403,0.365547,0.594389,1.19121,0.613679,1.43676
390,1.233,1.193721,0.890656,0.378712,0.600967,0.626109,0.625455,1.82729
391,1.262,0.803904,0.889961,0.308721,0.612675,0.586668,0.615069,2.83044
392,1.394,0.969404,0.892538,0.643323,0.600057,0.672447,0.618926,1.70803
393,1.442,1.077453,0.886895,0.398002,0.723283,0.730102,0.626196,2.12883
394,1.378,0.843916,0.888476,0.6746489999999999,0.63405,0.934481,0.632186,2.22384
395,1.243,0.74785,0.895183,0.147772,0.611849,0.731677,0.607052,1.442
396,1.273,1.102266,0.897264,1.114866,0.6601,1.04774,0.619096,2.22652
397,1.875,1.34022,0.883205,2.266197,1.27309,1.395,0.626106,4.5587
398,1.128,0.760853,0.891027,0.216255,0.635641,0.617663,0.615312,1.14228
399,1.142,0.757781,0.889804,0.3841329999999999,0.760785,0.930413,0.652878,2.22738
400,1.171,0.795687,0.889647,0.472176,0.60424,0.656374,0.627767,1.46892
401,1.338,0.880377,0.896979,0.213815,0.602015,0.635815,0.616474,2.6255
402,1.161,0.760524,0.888348,0.191053,0.673465,0.703596,0.621955,1.3028
403,1.309,0.924522,0.928699,0.306602,0.903126,0.803268,0.650379,2.84511
404,1.148,0.791961,0.891321,0.243157,0.607141,0.653166,0.636235,1.5595
405,1.594,1.285472,0.89075,0.937592,1.16835,0.725885,0.658143,2.91457
406,1.174,0.873378,0.890198,0.150998,0.609349,0.717396,0.636995,1.77011
407,1.255,0.881014,0.889683,2.364382,0.631717,0.858706,0.652155,1.32715
408,1.324,0.784153,0.888506,0.271249,0.714048,0.714024,0.632475,1.19143
409,1.24,0.85641,0.895751,0.2199569999999999,0.727165,0.710818,0.631528,1.88629
410,1.571,0.960543,0.882225,0.320987,0.6785,0.702457,0.645082,2.17066
411,1.339,0.913984,0.884892,0.880982,0.608345,0.676912,0.65629,1.71265
412,1.222,0.815223,0.890876,1.3560370000000002,0.890975,1.14312,0.635781,2.73123
413,1.516,0.974029,0.88484,1.026059,0.725813,0.862381,0.632387,1.64953
414,1.723,0.774662,0.902795,1.339532,1.00295,0.801831,0.623378,1.6362
415,1.324,0.826283,0.897596,0.1614,0.627634,0.884405,0.624432,1.20661
416,1.175,0.738091,0.89144,0.705007,0.616819,0.842387,0.623868,1.36341
417,1.366,0.793116,0.896689,0.61798,0.619112,1.06839,0.627011,2.37294
418,1.446,0.842,0.890333,0.218118,0.639091,0.616728,0.636333,2.4953
419,1.704,1.18361,0.887021,0.47809,0.650802,1.00994,0.652527,1.47917
420,1.745,0.809364,0.903746,0.405119,0.628643,0.908336,0.628802,2.69879
421,1.189,0.816176,0.894326,0.20259,0.665556,0.649448,0.63776,1.37181
422,1.553,0.837748,0.889673,0.2268109999999999,0.636819,0.701939,0.652759,1.95333
423,1.207,0.75764,0.891803,0.171057,0.704561,0.680625,0.653635,1.40157
424,1.134,0.738592,0.884657,0.709913,0.637292,1.12174,0.66477,3.83604
425,1.212,0.795799,0.898243,0.394046,0.617726,0.661608,0.652767,2.41274
426,1.456,0.829861,0.897693,1.223024,0.745887,0.970163,0.633681,2.30708
427,1.184,0.769996,0.891424,0.229497,0.737716,0.648998,0.633965,1.67781
428,1.203,0.776599,0.894142,0.138278,0.64124,0.654826,0.633888,2.29424
429,3.793,0.865949,0.879379,1.1400910000000002,0.619408,2.38362,0.631321,10.4753
430,1.11,0.741545,0.893574,0.191008,0.62209,0.614414,0.644484,1.05092
431,1.579,0.994474,0.894365,0.624956,0.629013,0.81366,0.634973,1.5763
432,1.187,1.087618,0.890181,0.295215,0.625207,0.862397,0.637202,1.7428
433,1.832,0.859141,0.890774,2.010729,0.623495,0.907175,0.635881,2.24047
434,1.452,0.834966,0.890878,2.827746,0.701601,1.069,0.663006,1.29989
435,1.324,1.465287,0.892528,0.298981,0.866094,0.722676,0.663416,1.55268
436,1.152,0.942291,0.888566,0.134299,0.667095,0.722092,0.67207,1.44856
437,1.204,0.811992,0.89406,0.182193,0.708681,0.73765,0.658632,2.2901
438,1.181,0.828665,0.890325,0.183919,0.724486,0.687137,0.638978,1.46871
439,1.151,0.763159,0.891382,0.424465,0.674092,0.658605,0.650261,2.27603
440,1.393,1.009149,0.897472,0.950069,0.631389,0.705827,0.666701,2.51991
441,1.148,0.756084,0.890654,0.230535,0.847535,0.774226,0.667784,2.16942
442,1.309,1.022484,0.893303,0.718981,0.910715,0.627342,0.649867,1.40482
443,1.161,0.774459,0.901386,0.24618,0.754203,0.86313,0.661628,3.12866
444,1.26,0.872514,0.894596,0.522633,0.635399,1.03896,0.676727,2.03724
445,1.243,1.077822,0.899591,0.437105,0.653269,0.69895,0.677103,1.90229
446,1.172,0.768823,0.890144,0.133537,0.633867,0.633479,0.666327,1.51534
447,1.37,1.10256,0.879758,0.1751,0.639819,1.41021,0.647086,1.69129
448,1.129,0.966181,0.881615,0.456665,1.31682,1.11449,0.651707,1.54766
449,1.133,0.738589,0.877686,0.25976,0.657035,0.743153,0.645405,2.63196
450,1.213,0.772015,0.888398,0.161328,0.636828,0.729711,0.647633,1.72825
451,1.137,0.751188,0.896071,0.332609,0.667507,0.707913,0.64831,2.1757
452,1.201,0.759958,0.889894,0.662184,0.935424,0.786218,0.654931,1.17079
453,1.212,0.781161,0.889486,0.256178,0.666199,0.738377,0.679026,2.38041
454,1.247,1.106037,0.895365,0.69497,0.812664,1.082,0.651648,1.40902
455,1.284,0.785789,0.904643,0.541307,0.641366,0.673479,0.652166,2.47776
456,1.144,0.759327,0.893714,0.144357,0.645708,0.636344,0.658179,1.24593
457,1.355,1.010262,0.888181,0.905045,2.20548,1.88315,0.678567,3.11618
458,1.354,0.777388,0.897568,0.138067,0.649536,0.684878,0.656112,1.80642
459,1.187,2.207483,0.890359,0.426885,0.641584,0.742198,0.655923,4.62506
460,1.27,0.878739,0.893753,0.912627,0.64446,1.07082,0.659208,1.30839
461,1.17,0.778469,0.895347,0.322802,0.698141,0.668543,0.656404,1.17493
462,1.181,0.86069,0.892194,0.6170720000000001,0.758414,1.15529,0.659739,2.09255
463,1.765,1.014181,0.893595,1.3682180000000002,1.97662,1.24705,0.662191,2.29451
464,1.237,0.855039,0.896417,0.743306,0.67025,0.728323,0.669226,2.05306
465,1.259,0.964539,0.891908,0.2661489999999999,0.66407,0.71335,0.667506,1.87528
466,1.246,0.820027,0.890224,0.251666,0.650281,0.755856,0.680903,1.61189
467,1.169,1.028127,0.880763,0.854329,0.665011,0.905361,0.682919,1.67587
468,1.526,0.84577,0.883512,2.519722,0.820336,0.912081,0.673495,2.44888
469,1.16,0.846477,0.901111,1.627161,0.647586,0.758327,0.686521,1.46991
470,1.168,0.788066,0.905828,0.211426,0.650344,0.725712,0.666869,1.65571
471,1.496,0.852515,0.88654,0.446497,0.646082,0.925887,0.666797,1.24991
472,1.295,0.922839,0.909871,0.434977,0.647992,0.644542,0.666533,1.8407
473,1.617,0.800184,0.886819,0.829691,0.941672,1.49526,0.669257,1.74728
474,1.211,0.817027,0.883375,0.179129,0.704375,0.715024,0.668571,1.80374
475,1.267,0.851434,0.904049,0.155583,0.760359,0.654513,0.668862,1.90491
476,1.14,0.751727,0.887674,0.170923,0.655055,0.646114,0.667589,1.37924
477,1.137,0.78288,0.94608,0.479921,0.656434,0.660063,0.668858,2.47969
478,1.233,0.868367,0.88368,0.772138,0.918567,0.964369,0.673128,4.31152
479,1.135,0.756142,0.893567,0.862925,0.658938,0.724666,0.698277,1.37513
480,1.324,1.27353,0.89745,0.1417469999999999,0.684569,0.67801,0.706688,1.28675
481,1.126,0.747531,0.884076,0.153308,0.677051,0.928906,0.712442,1.58037
482,1.137,0.757031,0.887344,0.8896620000000001,0.65729,0.651273,0.680828,1.67917
483,1.373,1.135385,0.892237,0.684264,0.682958,0.743194,0.67465,2.3403
484,1.264,1.043689,0.891761,1.168446,0.657983,0.679678,0.678095,2.05525
485,1.345,0.96179,0.891136,1.363471,0.721851,0.770031,0.682793,1.36036
486,1.424,0.826845,0.892838,0.216234,0.661847,0.758174,0.67668,1.33252
487,1.142,0.766281,0.887327,0.280766,0.662795,0.806943,0.673215,1.32467
488,1.153,0.790587,0.891633,1.165082,0.662065,0.657602,0.676113,3.00458
489,1.237,1.414042,0.879031,0.618355,0.875016,1.50893,0.680027,6.59841
490,1.424,1.40993,0.899567,0.485187,0.679157,0.799549,0.677476,2.4919
491,1.184,0.797431,0.885327,0.449731,0.666329,0.730641,0.672276,2.44811
492,1.234,0.84741,0.895111,0.312917,0.729802,0.72277,0.685351,2.69029
493,1.843,1.13346,0.893602,0.138478,1.07208,0.771423,0.683789,2.44813
494,1.211,0.816065,0.887911,0.5361549999999999,0.693274,0.771991,0.677834,1.363
495,1.183,0.815768,0.890741,0.279192,0.692099,0.659104,0.682135,2.14554
496,1.198,0.779068,0.891279,1.4601650000000002,0.687001,0.914823,0.683609,1.47563
497,1.374,0.928951,0.883211,0.23596,0.669975,0.730873,0.687585,2.49737
498,1.201,0.82266,0.894712,0.226298,0.691281,0.731929,0.712024,1.32113
499,1.353,1.009588,0.88902,0.938311,0.669031,0.724816,0.684579,1.98282
